城ヶ島工科女子高等学校,小柴瑛深,リリィ
城ヶ島工科女子高等学校,益川雅樂,リリィ
城ヶ島工科女子高等学校,湯川満月,リリィ
御台場女学校,アキラ・ブラントン,リリィ
御台場女学校,井草昴,リリィ
御台場女学校,今村紫,リリィ
御台場女学校,河鍋薺,リリィ
御台場女学校,川端蛍,リリィ
御台場女学校,川村楪,リリィ
御台場女学校,岸田英,リリィ
御台場女学校,梢・ウェスト,リリィ
御台場女学校,西郷紅,リリィ
御台場女学校,司馬燈,リリィ
御台場女学校,鈴木因,リリィ
御台場女学校,曽我菘,リリィ
御台場女学校,竹久央,リリィ
御台場女学校,月岡椛,リリィ
御台場女学校,長沢雪,リリィ
御台場女学校,中原・メアリィ・倫夜,リリィ
御台場女学校,速水桂,リリィ
御台場女学校,菱田治,リリィ
御台場女学校,弘瀬湊,リリィ
御台場女学校,藤田槿,リリィ
御台場女学校,船田純,リリィ
御台場女学校,船田初,リリィ
御台場女学校,円山周,リリィ
御台場女学校,横山梓,リリィ
イルマ女子美術高校,巌谷紅々李,リリィ
イルマ女子美術高校,上田伊万里,リリィ
イルマ女子美術高校,神郡鞠萠,リリィ
イルマ女子美術高校,日下部叢雨,リリィ
イルマ女子美術高校,日下部蓮月,リリィ
イルマ女子美術高校,手島恋町,リリィ
イルマ女子美術高校,中林海七,リリィ
イルマ女子美術高校,西川御巴留,リリィ
イルマ女子美術高校,東久世徳子,リリィ
イルマ女子美術高校,比田井美夜受,リリィ
イルマ女子美術高校,日比野羽来,リリィ
イルマ女子美術高校,宮本煌椋,リリィ
イルマ女子美術高校,吉井霞子,リリィ
私立ルドビコ女学院,あくつ・ルシファ・魔妖,リリィ
私立ルドビコ女学院,天宮・ソフィア・聖恋,リリィ
私立ルドビコ女学院,泉・ローザ・莉奈,リリィ
私立ルドビコ女学院,一之宮・ミカエラ・日葵,リリィ
私立ルドビコ女学院,海堂・ベアトリス・千春,リリィ
私立ルドビコ女学院,岸本・マリア・未来,リリィ
私立ルドビコ女学院,岸本・ルチア・来夢,リリィ
私立ルドビコ女学院,黒木・フランシスカ・百合亜,リリィ
私立ルドビコ女学院,小阪・アナスタシア・涼子,リリィ
私立ルドビコ女学院,佐伯・ジュリア・花蓮,リリィ
私立ルドビコ女学院,佐野・マチルダ・こころ,リリィ
私立ルドビコ女学院,瀬戸・ベロニカ・いちか,リリィ
私立ルドビコ女学院,高取・ナタリー・永遠,リリィ
私立ルドビコ女学院,立花・テレジア・渚,リリィ
私立ルドビコ女学院,戸田・エウラリア・琴陽,リリィ
私立ルドビコ女学院,取手・スザンヌ・麗香,リリィ
私立ルドビコ女学院,永瀬・マルタ・のの花,リリィ
私立ルドビコ女学院,鳴海・クララ・優子,リリィ
私立ルドビコ女学院,野坂・ジャクリーヌ・風音,リリィ
私立ルドビコ女学院,長谷川・ガブリエラ・つぐみ,リリィ
私立ルドビコ女学院,花丘・アンジェラ・萌,リリィ
私立ルドビコ女学院,羽田・カタリナ・芽衣,リリィ
私立ルドビコ女学院,福山・ジャンヌ・幸恵,リリィ
私立ルドビコ女学院,藤元・バルビナ・乙女,リリィ
私立ルドビコ女学院,宝城・モニカ・朝妃,リリィ
私立ルドビコ女学院,真壁・メラニア・小夜子,リリィ
私立ルドビコ女学院,松永・ブリジッタ・佳世,リリィ
私立ルドビコ女学院,李・クリスティーナ・思思,リリィ
エレンスゲ女学園,相澤一葉,リリィ
エレンスゲ女学園,飯島恋花,リリィ
エレンスゲ女学園,佐々木藍,リリィ
エレンスゲ女学園,芹沢千香瑠,リリィ
エレンスゲ女学園,初鹿野瑤,リリィ
神庭女子藝術高校,安孫子比呂美,リリィ
神庭女子藝術高校,今叶星,リリィ
神庭女子藝術高校,定盛姫歌,リリィ
神庭女子藝術高校,丹羽灯莉,リリィ
神庭女子藝術高校,土岐紅巴,リリィ
神庭女子藝術高校,宮川高嶺,リリィ
聖橋大学附属女子高等学校,岩下桐子,リリィ
聖橋大学附属女子高等学校,澤瀉布,リリィ
聖橋大学附属女子高等学校,九鬼縫雪花,リリィ
甲斐聖山女子高等学校,種田正奈,リリィ
甲斐聖山女子高等学校,夢野花音,リリィ
那賀大串女学園,佐々木靖奈,リリィ
那賀大串女学園,千田昊苺,リリィ
那賀大串女学園,団塚英里彩,リリィ
那賀大串女学園,野口志奈乃,リリィ
幕張科学技術女子高等学校,吉岡朋芭,リリィ
柳都女学館,天田花心,リリィ
柳都女学館,天津麻嶺,リリィ
柳都女学館,今泉吏園,リリィ
柳都女学館,榎本瑚桃,リリィ
柳都女学館,榎本椰々,リリィ
柳都女学館,隅谷水晶,リリィ
柳都女学館,千子夕七,リリィ
柳都女学館,高見明日香,リリィ
柳都女学館,宮入風舞姫,リリィ
柳都女学館,八鍬白蓮,リリィ
柳都女学館,吉原菜乃葉,リリィ
アンブロシア女学苑高等學校,小栗氷高,リリィ
アンブロシア女学苑高等學校,月岡千乃,リリィ
アンブロシア女学苑高等學校,平賀東子,リリィ
アンブロシア女学苑高等學校,森下雅枇,リリィ
鞍馬山環境女子高等学校,古田八重,リリィ
鹿野苑高等女学園,飛鳥井翼彩,リリィ
鹿野苑高等女学園,一条蒼泉,リリィ
ヘイムスクリングラトレードゴード,愛永・ウツソン,リリィ
ヘイムスクリングラトレードゴード,オイフェミア･フェーン,リリィ
ヘイムスクリングラトレードゴード,ターニャ･ラーセン,リリィ
ヘイムスクリングラトレードゴード,ラケル・スプレッケルセン,リリィ
ヘイムスクリングラトレードゴード,王莉芬,リリィ
ヘイムスクリングラトレードゴード,王瑞希,リリィ
その他,石川精衛,リリィ
その他,御前,リリィ
鎌倉府,百合ヶ丘女学院,ガーデン
鎌倉府,聖メルクリウスインターナショナルスクール,ガーデン
鎌倉府,鎌倉府立桜ノ杜女子高等学校,ガーデン
鎌倉府,シエルリント女学薗,ガーデン
鎌倉府,相模女子高等学館,ガーデン
鎌倉府,アルケミラ女学館,ガーデン
鎌倉府,城ヶ島工科女子高等学校,ガーデン
東京,御台場女学校,ガーデン
東京,イルマ女子美術高校,ガーデン
東京,私立ルドビコ女学院,ガーデン
東京,エレンスゲ女学園,ガーデン
東京,神庭女子藝術高校,ガーデン
東京,聖橋大学附属女子高等学校,ガーデン
東日本,甲斐聖山女子高等学校,ガーデン
東日本,那賀大串女学園,ガーデン
東日本,那須女子高等学校,ガーデン
東日本,幕張科学技術女子高等学校,ガーデン
東日本,柳都女学館,ガーデン
西日本,アンブロシア女学苑高等學校,ガーデン
西日本,鞍馬山環境女子高等学校,ガーデン
西日本,福岡天神女子,ガーデン
西日本,市立小倉医科女子高等学校,ガーデン
西日本,鹿野苑高等女学園,ガーデン
海外,スイティエン・ヴオン,ガーデン
海外,ヘイムスクリングラトレードゴード,ガーデン
海外,ボストンブレイヴァーズガーデン,ガーデン
その他,その他,ガーデン
百合ヶ丘女学院,LGラーズグリーズ（一柳隊）,レギオン
百合ヶ丘女学院,LGアールヴヘイム（初代）,レギオン
百合ヶ丘女学院,LGアールヴヘイム（第2代・壱盤隊）,レギオン
百合ヶ丘女学院,LGレギンレイヴ（水夕会）,レギオン
百合ヶ丘女学院,LGサングリーズル,レギオン
百合ヶ丘女学院,LGローエングリン,レギオン
百合ヶ丘女学院,LGシュバルツグレイル,レギオン
百合ヶ丘女学院,LGブリュンヒルデライン,レギオン
百合ヶ丘女学院,LGヴィーンゴールヴ,レギオン
百合ヶ丘女学院,LGヘルフィヨトゥル,レギオン
百合ヶ丘女学院,LGエイル（秦祀隊）,レギオン
百合ヶ丘女学院,LGシグルドリーヴァ,レギオン
百合ヶ丘女学院,LGロスヴァイセ,レギオン
百合ヶ丘女学院,LGシュヴェルトライテ,レギオン
百合ヶ丘女学院,LGゲイラヴォル,レギオン
百合ヶ丘女学院,LGスヴァンフヴィート,レギオン
百合ヶ丘女学院,LGヴィゾーヴニル,レギオン
聖メルクリウスインターナショナルスクール,第1飛空艇団ミカエル,レギオン
聖メルクリウスインターナショナルスクール,第2飛空艇団ガブリエル,レギオン
聖メルクリウスインターナショナルスクール,第3飛空艇団ラファエル,レギオン
聖メルクリウスインターナショナルスクール,第4飛空艇団ウリエル,レギオン
聖メルクリウスインターナショナルスクール,第5飛空艇団ラグエル,レギオン
聖メルクリウスインターナショナルスクール,第6飛空艇団ゼラキエル,レギオン
聖メルクリウスインターナショナルスクール,第7飛空艇団レミエル,レギオン
聖メルクリウスインターナショナルスクール,中等部レギオン予備隊,レギオン
鎌倉府立桜ノ杜女子高等学校,遊撃一番組,レギオン
鎌倉府立桜ノ杜女子高等学校,桜ノ杜一番隊,レギオン
相模女子高等学館,生徒会特選隊,レギオン
相模女子高等学館,特命遊撃隊,レギオン
御台場女学校,LGヘオロットセインツ,レギオン
御台場女学校,LGロネスネス,レギオン
御台場女学校,LGコーストガード,レギオン
御台場女学校,船田予備隊,レギオン
イルマ女子美術高校,LGイルミンシャイネス,レギオン
イルマ女子美術高校,LGハコルベランド,レギオン
私立ルドビコ女学院,LGテンプルレギオン,レギオン
私立ルドビコ女学院,LGアイアンサイド,レギオン
エレンスゲ女学園,LGヘルヴォル,レギオン
エレンスゲ女学園,LGクエレブレ,レギオン
エレンスゲ女学園,LGバシャンドレ,レギオン
エレンスゲ女学園,LGオレンツァロ,レギオン
エレンスゲ女学園,LGガルチャゴリ,レギオン
エレンスゲ女学園,LGタルタロ,レギオン
エレンスゲ女学園,LGシャランチャ,レギオン
神庭女子藝術高校,LGグラン・エプレ,レギオン
聖橋大学附属女子高等学校,LG雪花団,レギオン
那賀大串女学園,LGスリュムヘイム,レギオン
幕張科学技術女子高等学校,LGグラズヘイム,レギオン
柳都女学館,LGヒミングレーヴァ,レギオン
柳都女学館,LGドゥーヴァ,レギオン
柳都女学館,LGブローズグハッダ,レギオン
柳都女学館,LGヘヴリング,レギオン
柳都女学館,LGウズ,レギオン
柳都女学館,LGフレン,レギオン
柳都女学館,LGビュルギャ,レギオン
柳都女学館,LGバーラ,レギオン
柳都女学館,LGコールガ,レギオン
御台場迎撃戦,御台場迎撃戦第1部隊,レギオン
御台場迎撃戦,御台場迎撃戦第2部隊,レギオン
御台場迎撃戦,御台場迎撃戦第3部隊,レギオン
御台場迎撃戦,御台場迎撃戦第4部隊,レギオン
御台場迎撃戦,御台場迎撃戦第5部隊,レギオン
ファンタズム,ファンタズム,レアスキル
ファンタズム,虹の軌跡,レアスキル
鷹の目,鷹の目,レアスキル
鷹の目,千里眼,レアスキル
ルナティックトランサー,ルナティックトランサー,レアスキル
ルナティックトランサー,狂乱の閾,レアスキル
天の秤目,天の秤目,レアスキル
天の秤目,魔眼,レアスキル
ヘリオスフィア,ヘリオスフィア,レアスキル
ヘリオスフィア,聖域転換,レアスキル
ブレイブ,ブレイブ,レアスキル
縮地,縮地,レアスキル
縮地,インビジブルワン,レアスキル
レジスタ,レジスタ,レアスキル
レジスタ,軍神の加護,レアスキル
テスタメント,テスタメント,レアスキル
テスタメント,約束の領域,レアスキル
ゼノンパラドキサ,ゼノンパラドキサ,レアスキル
円環の御手,円環の御手,レアスキル
Z,Z,レアスキル
ユーバーザイン,ユーバーザイン,レアスキル
ユーバーザイン,ステルス,レアスキル
この世の理,この世の理,レアスキル
この世の理,whole order,レアスキル
フェイズトランセンデンス,フェイズトランセンデンス,レアスキル
フェイズトランセンデンス,Awakening,レアスキル
ラプラス,ラプラス,レアスキル
ラプラス,カリスマ,レアスキル
第1世代,シャルルマーニュ,CHARM
第1世代,スヴィズリル,CHARM
第1世代,零式御蓋,CHARM
第1世代,長射程高出力砲,CHARM
第1世代,ヨートゥンシュベルト,CHARM
第2世代,アステリオン,CHARM
第2世代,グラム,CHARM
第2世代,クルッジ,CHARM
第2世代,グングニル,CHARM
第2世代,グングニル・カービン,CHARM
第2世代,ダインスレイフ,CHARM
第2世代,ダインスレイフ・カービン,CHARM
第2世代,タンキエム,CHARM
第2世代,ネイリング,CHARM
第2世代,ヒルドル,CHARM
第2世代,布都御魂,CHARM
第2世代,ブリューナク,CHARM
第3世代,グラーシーザ,CHARM
第3世代,グンフィエズル,CHARM
第3世代,ケラウノス,CHARM
第3世代,ティルフィング,CHARM
第3世代,デュランダル,CHARM
第3世代,ドラグヴァンディル,CHARM
第3世代,トリグラフ,CHARM
第3世代,フェイルノート,CHARM
第3世代,フラガラッハ,CHARM
第3世代,フルンティング,CHARM
第3世代,ベアノグスサクス,CHARM
第3世代,ミミング,CHARM
第3世代,ヤーレングレイブル,CHARM
第4世代,ヴァンピール,CHARM
第4世代,ヴィンセツ,CHARM
第4世代,ヴィンセツ・リーリエ,CHARM
第4世代,エインヘリャル,CHARM
第4世代,ギャラルホルン,CHARM
